RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
604,604,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""WMI-SNMP-Provider-Package_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-WMI-SNMP-Provider-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
605,605,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""OfflineFiles-Package"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-OfflineFiles-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
606,606,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""OfflineFiles-Package_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-OfflineFiles-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
607,607,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""EAPHost-Authenticator"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-Extensible-Authentication-Protocol-Host-Authenticator-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
608,608,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""EAPHost-Authenticator_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-Extensible-Authentication-Protocol-Host-Authenticator-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
609,609,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""International-Core-Locale-NLS-Server2008"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-International-Core-Locale-NLS-Server2008-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
610,610,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""Language Pack"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-Server-Features-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
611,611,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""HelpCustomization"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-Help-Customization-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
612,612,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""HelpCustomization_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-Help-Customization-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
613,613,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""Microsoft-Windows-Printing-Server-Features-Package"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-Printing-Server-Features-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
614,614,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""Microsoft-Windows-Printing-Server-Features-Package_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-Printing-Server-Features-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
615,615,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""BitLocker"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-SecureStartup-OC-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
616,616,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""BitLocker_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-SecureStartup-OC-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
617,617,2015-08-23 21:26:06.0000000,7036,Info,Service Control Manager,System,0,0,WIN-L0ZZQ76PMUF,4,,Service started or stopped,,,Name: Microsoft .NET Framework NGEN v2.0.50727_X86 | Microsoft .NET Framework NGEN v2.0.50727_X86,Status: running,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Microsoft .NET Framework NGEN v2.0.50727_X86""},{""@Name"":""param2"",""#text"":""running""}]}}"
618,618,2015-08-23 21:26:06.0000000,7040,Info,Service Control Manager,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-18,Start type of a service has changed,,,The start type of the Windows Modules Installer was changed from auto start to demand start,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""EventData"":{""Data"":[{""@Name"":""param1"",""#text"":""Windows Modules Installer""},{""@Name"":""param2"",""#text"":""auto start""},{""@Name"":""param3"",""#text"":""demand start""}]}}"
619,619,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""Microsoft-Windows-SimpleTCP-Package"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-SimpleTCP-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
620,620,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""Microsoft-Windows-SimpleTCP-Package_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-SimpleTCP-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
621,621,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""SNMP-Package"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-SNMP-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
622,622,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""SNMP-Package_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-SNMP-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
623,623,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""WMI-SNMP-Provider-Package"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-WMI-SNMP-Provider-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
624,624,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""WMI-SNMP-Provider-Package_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-WMI-SNMP-Provider-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
625,625,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""OfflineFiles-Package"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-OfflineFiles-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
626,626,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""OfflineFiles-Package_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-OfflineFiles-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
627,627,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""EAPHost-Authenticator"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-Extensible-Authentication-Protocol-Host-Authenticator-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
628,628,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""EAPHost-Authenticator_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-Extensible-Authentication-Protocol-Host-Authenticator-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
629,629,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""International-Core-Locale-NLS-Server2008"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-International-Core-Locale-NLS-Server2008-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
630,630,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""BSES Namespace"",""ReleaseType"":""Feature Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-Branding-SE-Server-Package~31bf3856ad364e35~x86~~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
631,631,2015-08-23 21:26:06.0000000,4373,Info,Microsoft-Windows-Servicing,System,0,0,WIN-L0ZZQ76PMUF,4,S-1-5-21-3848053756-3249532031-1848221756-500,,,,,,,,,,,False,M:\Forensics\TrainingImages\AliHadi\Challenge1\tout\M\Forensics\TrainingImages\AliHadi\Challenge1\s4a-challenge4\Windows\System32\winevt\logs\System.evtx,0x80000000000000,0,"{""UserData"":{""CbsPackageChangeState"":{""PackageIdentifier"":""BSES Namespace_en-US"",""ReleaseType"":""Language Pack"",""PackageState"":""Installed"",""PackageAssembly"":""Microsoft-Windows-Branding-SE-Server-Package~31bf3856ad364e35~x86~en-US~6.0.6001.18000"",""Operation"":""Installed"",""OperationCompleted"":""True"",""ErrorCode"":""0x0"",""RebootOption"":""False"",""MissingElements"":""""}}}"
